77,1630027008.3834388
76,1630027010.1497846
76,1630027012.3300261
76,1630027014.5255964
76,1630027016.6351304
77,1630027018.7284086
76,1630027020.94277
76,1630027023.5649483
76,1630027025.9894907
77,1630027028.1292152
77,1630027130.8331084
76,1630027132.0367994
76,1630027134.119026
76,1630027136.190359
76,1630027138.2942662
77,1630027140.4025247
76,1630027142.9636714
76,1630027145.4247856
76,1630027147.6889644
77,1630027149.8254619
76,1630027152.029496
76,1630027154.1740923
77,1630027156.2945213
76,1630027158.3827512
